iter	RMSE
1501	0.01120407772
1502	0.01119950947
1503	0.01119307908
1504	0.01118696332
1505	0.01117732513
1506	0.01117230383
1507	0.01116296588
1508	0.0111571916
1509	0.01114775093
1510	0.01114123873
1511	0.01113861632
1512	0.01112988762
1513	0.01112527554
1514	0.01112264897
1515	0.01111553732
1516	0.01111019272
1517	0.01110523328
1518	0.01109573344
1519	0.01109032382
1520	0.01108323501
1521	0.01107725009
1522	0.01107146391
1523	0.01106460752
1524	0.01105822724
1525	0.01105432046
1526	0.01104719924
1527	0.01103679678
1528	0.01103190865
1529	0.01102264259
1530	0.01101605432
1531	0.0110110259
1532	0.01100540075
1533	0.01099875538
1534	0.01099225734
1535	0.01098510082
1536	0.01097883199
1537	0.01097244009
1538	0.01096727158
1539	0.01096197118
1540	0.01095872996
1541	0.01095444204
1542	0.01095195704
1543	0.01094552591
1544	0.0109391801
1545	0.01093184432
1546	0.01092792847
1547	0.01092070731
1548	0.0109159294
1549	0.01091223698
1550	0.01090623233
1551	0.01090163619
1552	0.01089385748
1553	0.01088806592
1554	0.01087837364
1555	0.01087114417
1556	0.0108684914
1557	0.01086006136
1558	0.01085118287
1559	0.01084551696
1560	0.01084037979
1561	0.01083014397
1562	0.0108187802
1563	0.01081275762
1564	0.0108047929
1565	0.01079896969
1566	0.01079408344
1567	0.01078421097
1568	0.01077577997
1569	0.0107708356
1570	0.0107659087
1571	0.01075821467
1572	0.01075015509
1573	0.01074283966
1574	0.01073821018
1575	0.0107340932
1576	0.01072393717
1577	0.01071984589
1578	0.01071537134
1579	0.01071063343
1580	0.01070452505
1581	0.01069742215
1582	0.01069242137
1583	0.01068508831
1584	0.01067672219
1585	0.01067220915
1586	0.0106630253
1587	0.01065290263
1588	0.01064622719
1589	0.01064042017
1590	0.01063434959
1591	0.01062764051
1592	0.01062177215
1593	0.01061448749
1594	0.01060742861
1595	0.01060126402
1596	0.01059438514
1597	0.01058966009
1598	0.01058313008
1599	0.01057418162
1600	0.01056971286
1601	0.01056314845
1602	0.01055521618
1603	0.0105504148
1604	0.01054384055
1605	0.01053342222
1606	0.01052707701
1607	0.0105210679
1608	0.01051396995
1609	0.01050937191
1610	0.01050144194
1611	0.01049310095
1612	0.01048685673
1613	0.01047674843
1614	0.01046913565
1615	0.01046267163
1616	0.01045695319
1617	0.01044599416
1618	0.01043964705
1619	0.0104314782
1620	0.01042469135
1621	0.01041436763
1622	0.01040557975
1623	0.01039766044
1624	0.01039148825
1625	0.01038502079
1626	0.01037665132
1627	0.01036967428
1628	0.0103608098
1629	0.01035650511
1630	0.0103529133
1631	0.01034710477
1632	0.01034142864
1633	0.01033525831
1634	0.01032977648
1635	0.01032741186
1636	0.01032344675
1637	0.01031600013
1638	0.01031235951
1639	0.01030680392
1640	0.01029882067
1641	0.01029102341
1642	0.01028593415
1643	0.01028395483
1644	0.0102787451
1645	0.01027088429
1646	0.0102664922
1647	0.0102607666
1648	0.01025696443
1649	0.01025412725
1650	0.01024766231
1651	0.01024203458
1652	0.01023715131
1653	0.01023311368
1654	0.01022532435
1655	0.01021880262
1656	0.01021574829
1657	0.01021482146
1658	0.01020661415
1659	0.0101996185
1660	0.01019772467
1661	0.01019468568
1662	0.01018711664
1663	0.01018273543
1664	0.01017767243
1665	0.0101703074
1666	0.01016269538
1667	0.01015979265
1668	0.01015466495
1669	0.01015019041
1670	0.01014261375
1671	0.01013781847
1672	0.010132427
1673	0.01012494731
1674	0.01011810325
1675	0.01011151188
1676	0.0101054067
1677	0.01009591526
1678	0.01008787912
1679	0.0100809858
1680	0.01007656573
1681	0.01007391432
1682	0.01006749815
1683	0.01006076767
1684	0.01005664109
1685	0.01004700071
1686	0.01004408796
1687	0.01003965037
1688	0.01003836813
1689	0.0100325548
1690	0.01002607086
1691	0.01001825204
1692	0.01000968135
1693	0.0100053806
1694	0.01000221067
1695	0.01000046858
1696	0.009997363848
1697	0.009991312189
1698	0.009986203187
1699	0.009981114995
1700	0.009970945928
1701	0.009965935138
1702	0.00996156695
1703	0.009951155169
1704	0.009947446231
1705	0.009943791538
1706	0.009939994131
1707	0.009933686348
1708	0.009927804084
1709	0.009925716246
1710	0.009917464404
1711	0.009913217721
1712	0.009904012901
1713	0.009899072369
1714	0.009891846984
1715	0.009883947953
1716	0.009879418024
1717	0.00987443317
1718	0.009868445923
1719	0.009860696838
1720	0.009854617135
1721	0.009850583715
1722	0.009845636534
1723	0.009836837769
1724	0.009829726086
1725	0.009819717686
1726	0.00981363025
1727	0.009809792946
1728	0.00980495636
1729	0.009800921079
1730	0.00979507347
1731	0.009788406583
1732	0.009782927717
1733	0.009779811961
1734	0.009778391669
1735	0.009773319761
1736	0.009767469235
1737	0.009764288336
1738	0.009756807717
1739	0.009750881144
1740	0.009747603131
1741	0.009741205482
1742	0.009735350424
1743	0.009729366491
1744	0.009728221373
1745	0.009722918965
1746	0.009719659942
1747	0.009716438609
1748	0.00971074679
1749	0.009704907488
1750	0.009699491708
1751	0.009694401314
1752	0.009688960479
1753	0.009685472227
1754	0.00967630053
1755	0.00967265136
1756	0.009669633652
1757	0.009665626874
1758	0.009657926715
1759	0.00965240472
1760	0.009644896751
1761	0.009640423437
1762	0.009639173064
1763	0.009637297324
1764	0.009631746336
1765	0.009627548341
1766	0.009626565135
1767	0.009618875837
1768	0.009611925134
1769	0.009608694922
1770	0.009605460137
1771	0.009599462274
1772	0.009592468058
1773	0.009587043228
1774	0.00958240153
1775	0.009577010133
1776	0.009572741442
1777	0.009564103126
1778	0.00955950837
1779	0.009554202389
1780	0.009548476411
1781	0.009543442397
1782	0.009538587612
1783	0.009531855727
1784	0.009524863722
1785	0.009523757334
1786	0.009523207737
1787	0.009518486781
1788	0.009511507044
1789	0.009503521632
1790	0.009497618076
1791	0.009492147414
1792	0.009487763446
1793	0.00948192026
1794	0.009477997342
1795	0.009470174359
1796	0.009462254274
1797	0.00945919692
1798	0.009452484892
1799	0.009444565507
1800	0.009436814606
1801	0.009430076381
1802	0.009423691519
1803	0.009420799095
1804	0.00941553245
1805	0.009412291068
1806	0.009406440523
1807	0.009400930612
1808	0.009395223732
1809	0.009391463304
1810	0.00938640693
1811	0.009385711924
1812	0.009380720399
1813	0.009373218595
1814	0.009367454572
1815	0.00935998023
1816	0.009354367321
1817	0.009351607929
1818	0.009347200287
1819	0.009343981676
1820	0.009338280977
1821	0.009332187992
1822	0.009326792808
1823	0.009318516198
1824	0.009311898699
1825	0.00930816754
1826	0.009306744224
1827	0.009301030203
1828	0.009295603962
1829	0.009290183651
1830	0.00928214477
1831	0.009275321296
1832	0.009270325565
1833	0.009263236786
1834	0.009258012345
1835	0.009253117878
1836	0.009245881756
1837	0.009241102415
1838	0.009239741193
1839	0.009233728365
1840	0.009232452403
1841	0.009227402539
1842	0.009222137935
1843	0.009214021603
1844	0.009208293426
1845	0.009202835775
1846	0.009195541469
1847	0.009187152652
1848	0.009181449025
1849	0.009177689669
1850	0.009173926122
1851	0.009168591237
1852	0.009163853162
1853	0.009160148564
1854	0.009152698777
1855	0.009147001996
1856	0.009140434617
1857	0.009133369207
1858	0.009123706571
1859	0.009116911887
1860	0.009113036833
1861	0.009109076917
1862	0.009102763803
1863	0.009100830089
1864	0.009094730236
1865	0.009088445518
1866	0.009081997028
1867	0.00907746656
1868	0.009073865805
1869	0.009067516213
1870	0.009060409143
1871	0.009056209723
1872	0.009052289653
1873	0.009045060394
1874	0.009040767052
1875	0.009037433737
1876	0.009033457666
1877	0.00902884243
1878	0.009023410646
1879	0.009021411234
1880	0.009019268972
1881	0.00901297546
1882	0.009008136159
1883	0.009004298364
1884	0.008997427077
1885	0.008994249147
1886	0.008987833405
1887	0.008981431927
1888	0.008978794827
1889	0.00897497231
1890	0.008967997695
1891	0.008964486251
1892	0.008961810824
1893	0.008956357959
1894	0.008952826648
1895	0.008949219039
1896	0.008943213814
1897	0.008939824407
1898	0.00893255825
1899	0.008925316947
1900	0.008923334831
1901	0.008920519391
1902	0.008915621886
1903	0.008909962855
1904	0.008905476768
1905	0.008901130491
1906	0.008894493779
1907	0.008891349271
1908	0.008886750068
1909	0.008880965512
1910	0.008877265968
1911	0.008871808968
1912	0.008869088953
1913	0.00886348153
1914	0.008857988615
1915	0.008854985294
1916	0.008850295591
1917	0.008845878732
1918	0.008836291034
1919	0.008835828594
1920	0.008829765538
1921	0.008826882843
1922	0.008824123527
1923	0.008820509667
